,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers
1051,SRM-Institute-of-Science-and-Technology-1,"Can I get CSE in the SRM main campus (Kattankulathur) with a rank of 8,500 in the SRMJEEE 2019?",1,3,1/3,No,Followed,2019-04-28,https://www.quora.com/Can-I-get-CSE-in-the-SRM-main-campus-Kattankulathur-with-a-rank-of-8-500-in-the-SRMJEEE-2019,No in main campus you can’t get CSE! But you can get in other campuses apart from kattankulathur! Hope this will help you out! Cheers! 
1052,SRM-Institute-of-Science-and-Technology-1,"Will I get CS in the KTR campus? My rank is 9,400.",4,4,4/4,No,Followed,2019-05-04,https://www.quora.com/Will-I-get-CS-in-the-KTR-campus-My-rank-is-9-400,"It’s less probable. CSE closed at 6K in my year (2014) but it closed beyond 6K in the following year so it keeps varying, still be ready with your second branch choice.Also, you can get CSE in category B for sure but it requires 1L more than the usual fee per year. Anyways, good luck! "
1053,SRM-Institute-of-Science-and-Technology-1,"Will I get CS in the KTR campus? My rank is 9,400.",4,4,4/4,No,Followed,2019-05-04,https://www.quora.com/Will-I-get-CS-in-the-KTR-campus-My-rank-is-9-400,Yes you will get…. 
1054,SRM-Institute-of-Science-and-Technology-1,"Out of SRM and KIT, which is better for computer science?",2,2,2/2,No,Followed,2019-04-28,https://www.quora.com/Out-of-SRM-and-KIT-which-is-better-for-computer-science,"SRM is far better than kiit for cse in terms of all parameters (placements , lab infrastructure , students crowd , alumni base , industrial tieups , course curriculum) "
1055,SRM-Institute-of-Science-and-Technology-1,"Out of SRM and KIT, which is better for computer science?",2,2,2/2,No,Followed,2019-04-28,https://www.quora.com/Out-of-SRM-and-KIT-which-is-better-for-computer-science,Without any doubt SRM is the best especially for CS. 
1056,SRM-Institute-of-Science-and-Technology-1,"Is 28,246 a good rank in the SRMJEE?",3,2,3/2,No,Followed,2019-04-28,https://www.quora.com/Is-28-246-a-good-rank-in-the-SRMJEE,"Cant say good but it is an average rank with which u can get admission in ktr campus U wont be getting cse and it,u might get ece and eee easily i guess. If u want cse u can get in any other campuses but i wont recommend joining other campus..ktr has lot of oppurtunities and a better cllge life .. So upto u choose wisely "
1057,SRM-Institute-of-Science-and-Technology-1,"Is 28,246 a good rank in the SRMJEE?",3,2,3/2,No,Followed,2019-04-28,https://www.quora.com/Is-28-246-a-good-rank-in-the-SRMJEE,"It depends on your choice of course. While you may not CSE at main campus, you will get other courses. Try for main campus only as infra is better there "
1058,SRM-Institute-of-Science-and-Technology-1,"Which college is good for mechatronics, SRM or Hindustan Engineering?",1,2,1/2,No,Followed,2019-04-28,https://www.quora.com/Which-college-is-good-for-mechatronics-SRM-or-Hindustan-Engineering,"Choose the nearer, both are fraud engineering colleges because they do not offer these facilities to its students.How can you say that these are different engineering colleges ? The owners of all such engineering colleges are the same set of people.All the graduates from such private colleges are shifted as clerks in the companies owned by the college owners. No Indian engineering college produces any skilled Mechatronics engineer.There are NO mechatronics companies in India."
1059,SRM-Institute-of-Science-and-Technology-1,"Which college is good for mechatronics, SRM or Hindustan Engineering?",1,2,1/2,No,Followed,2019-04-28,https://www.quora.com/Which-college-is-good-for-mechatronics-SRM-or-Hindustan-Engineering,Hindustan University is better at Mechatronics. They have excellent lab facilities and students do feel very satisfied with the syllabus. Students have good projects to do and they also excel in their fields. Faculties also help students a lot and the experience is very good. 
1060,SRM-Institute-of-Science-and-Technology-1,What is SRM? Is it possible to be placed there in a good company?,1,2,1/2,No,Followed,2017-04-21,https://www.quora.com/What-is-SRM-Is-it-possible-to-be-placed-there-in-a-good-company,Yes it is quite possible to get placed in a good company even if you're studying at SRM. It just takes in a lot of labour and hard work to qualify for the interviews as the companies maintain their standards of interview irrespective of the college name. It's actually about the knowledge and not the name of the college. For your query a lot of big tech companies like Amazon and Microsoft do visit SRM for placements. But take admission here only if you have the guts to face a million exams.. cause this university gives you nothing but Million exams. Rest assured placements do happen here. 
1061,SRM-Institute-of-Science-and-Technology-1,What is SRM? Is it possible to be placed there in a good company?,1,2,1/2,No,Followed,2017-04-21,https://www.quora.com/What-is-SRM-Is-it-possible-to-be-placed-there-in-a-good-company,"Yes it is possible. SRM will provide you good opportunity in every movement but it is you who either grab that opportunity or leave it. It all depends on your potential, college never gives you placement its you who actually sit in placement and compete with other to show your potential. "
1062,SRM-Institute-of-Science-and-Technology-1,"Which choice will be better, a BA in journalism and mass communication from Bennett University or a BTech in biotechnology at SRM University, in terms of a large number of jobs and a good salary?",1,1,1/1,No,Followed,2019-04-28,https://www.quora.com/Which-choice-will-be-better-a-BA-in-journalism-and-mass-communication-from-Bennett-University-or-a-BTech-in-biotechnology-at-SRM-University-in-terms-of-a-large-number-of-jobs-and-a-good-salary,There is NO demand of journalists in the industry.NO Indian engineering college produces any skilled BioTechnology engineers. There are NO private BioTechnology companies in India.There is infinite demand of highly skilled computer programmers with an impressive github profile.
1063,SRM-Institute-of-Science-and-Technology-1,Will I get CS branch in SRM with rank of 50839 in any of the campus?,1,2,1/2,No,Followed,2019-04-28,https://www.quora.com/Will-I-get-CS-branch-in-SRM-with-rank-of-50839-in-any-of-the-campus,In Amravati or Vadapalani you can get CSE which is not worth spending the fee which 2lacs per annum! And in case of SRM only main campus (kattankulathur) is good! Hope this will work! Regards 
1064,SRM-Institute-of-Science-and-Technology-1,Will I get CS branch in SRM with rank of 50839 in any of the campus?,1,2,1/2,No,Followed,2019-04-28,https://www.quora.com/Will-I-get-CS-branch-in-SRM-with-rank-of-50839-in-any-of-the-campus,"Attend the counseling and leave the rest on the authority, but please don not fall into the trap of ‘counselors’ other rgan that of the university……. "
1065,SRM-Institute-of-Science-and-Technology-1,"If you were given a chance between CSE from SRM or KIIT, which would you choose and why?",3,1,3/1,No,Followed,2019-05-21,https://www.quora.com/If-you-were-given-a-chance-between-CSE-from-SRM-or-KIIT-which-would-you-choose-and-why-1,Go for CSE at SRM University at Kattankulathur Main campus. Other campuses are not good. Otherwise for KIIT if you don't get admission in main campus. 
1066,SRM-Institute-of-Science-and-Technology-1,"With an SRMJEEE rank of around 1k, can I get CSE in Chennai?",0,1,0/1,No,Requested,2019-04-27,https://www.quora.com/With-an-SRMJEEE-rank-of-around-1k-can-I-get-CSE-in-Chennai,You can get any seat you want in the KTR campus. 
1067,SRM-Institute-of-Science-and-Technology-1,Can you please advise about the SRM University NCR campus? Is it worth joining?,1,1,1/1,No,Requested,2019-04-27,https://www.quora.com/Can-you-please-advise-about-the-SRM-University-NCR-campus-Is-it-worth-joining,NO. Choose any near-cheaper engineering college. There are MANY such shops throughout India. 
1068,SRM-Institute-of-Science-and-Technology-1,"Which is better for CS and IT, SRM or Manipal (mention which campus you're talking about)?",1,3,1/3,No,Followed,2019-04-27,https://www.quora.com/Which-is-better-for-CS-and-IT-SRM-or-Manipal-mention-which-campus-youre-talking-about,"Considering the reviews from my friends who studied at SRM Chennai and Delhi, and MIT Manipal and other campus, I strongly recommend MIT Manipal. I will mention only academics per se in this answer. Pros: Competition for CS/IT in Manipal is generally less ( Placement in SRM is common for all the campus. Around 1000 people from CS/IT come to the main campus in Chennai for placements. You have to be the best among 5 campus students to grab an offer unlike MIT Manipal)Average package for CS/IT in Manipal is around 7–8LPA and goes up to 25–27LPA(Many companies offer upto 15 LPA package). Average pacContinue ReadingConsidering the reviews from my friends who studied at SRM Chennai and Delhi, and MIT Manipal and other campus, I strongly recommend MIT Manipal. I will mention only academics per se in this answer. Pros: Competition for CS/IT in Manipal is generally less ( Placement in SRM is common for all the campus. Around 1000 people from CS/IT come to the main campus in Chennai for placements. You have to be the best among 5 campus students to grab an offer unlike MIT Manipal)Average package for CS/IT in Manipal is around 7–8LPA and goes up to 25–27LPA(Many companies offer upto 15 LPA package). Average package that I am aware of is about 3–4LPA in SRM)Placement rate is almost 100 percent for CS/IT in Manipal and date of joining is generally by August.In terms of education, more focus on student projects and technical clubs.More than two months of vacation during even sem and more than one month vacation during odd sem.Only 20 hours of lecture per week + Two lab session of 3 hrs each per week. You get a lot of time to spend on projects and other stuffs.There is a preference for taking few subjects online in Coursera which carry equal credits as regular lectures.Not so stringent on attending/bunking classes. If you have more than 75%, you are safe.If you are good in Coding and have good technical skills grabbing a 10LPA package is quite easy for CSE/IT/CCE.Cons: More expensive than SRM.Difficult to get admission in MIT Manipal when compared to SRM.I wrote only as per MIT Manipal Karnataka. However, other MIT campus have average reviews. "
1069,SRM-Institute-of-Science-and-Technology-1,"Which is better for CS and IT, SRM or Manipal (mention which campus you're talking about)?",1,3,1/3,No,Followed,2019-04-27,https://www.quora.com/Which-is-better-for-CS-and-IT-SRM-or-Manipal-mention-which-campus-youre-talking-about,"Choose the nearer, both are fraud engineering colleges because they do not offer these facilities to its students.How can you say that these are different engineering colleges ? The owners of all such engineering colleges are the same set of people.All the graduates from such private colleges are shifted as clerks in the companies owned by the college owners."
1070,SRM-Institute-of-Science-and-Technology-1,Should I go for CSE at SRM KTK or CSE at SRM Ramapuram?,3,1,3/1,No,Followed,2019-04-27,https://www.quora.com/Should-I-go-for-CSE-at-SRM-KTK-or-CSE-at-SRM-Ramapuram,Go for CSE in KTR as it is the main campus of SRM university. Ramapuram when compared to KTR campus is much much smaller and have plenty of stupid rules n http://regulations.TH The infrastructure is http://poor.To have a better image of their campuses u can get the reviews of SRMites on quora. 
